itemLabel,jardueraLabel,sexua_edo_generoaLabel,jaiolekuaLabel,irudia,jaiotza_data
Francisco Purroy,zutabegile,gizonezkoa,Iruñea,,1946-02-21T00:00:00Z
Francisco Purroy,unibertsitateko irakasle,gizonezkoa,Iruñea,,1946-02-21T00:00:00Z
Félix Ignacio Esparza Luri,terrorista,gizonezkoa,Iruñea,,1963-01-18T00:00:00Z
Marta Luna,futbolari,emakumezkoa,Iruñea,,1992-05-29T00:00:00Z
Martin Arradakoa,idazle,gizonezkoa,Iruñea,,1533-07-10T00:00:00Z
Martin Arradakoa,misiolari,gizonezkoa,Iruñea,,1533-07-10T00:00:00Z
Martin Arradakoa,fraide,gizonezkoa,Iruñea,,1533-07-10T00:00:00Z
Martin Arradakoa,hizkuntzalari,gizonezkoa,Iruñea,,1533-07-10T00:00:00Z
Martin Arradakoa,kosmografo,gizonezkoa,Iruñea,,1533-07-10T00:00:00Z
Miguel Horna,gudari,gizonezkoa,Iruñea,,1600-01-01T00:00:00Z
Mikel Artze,futbolari,gizonezkoa,Iruñea,,1984-06-15T00:00:00Z
Mikel Pagola,futbolari,gizonezkoa,Iruñea,,1982-03-04T00:00:00Z
Miren León,judoka,emakumezkoa,Iruñea,,1975-06-07T00:00:00Z
Maria Solana,kazetari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20Solana.jpg,1975-10-05T00:00:00Z
Víctor Ozcáriz y Lasaga,idazle,gizonezkoa,Iruñea,,1831-04-01T00:00:00Z
Fiacro Iraizotz,poeta,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/1922-10-01%2C%20La%20Novela%20Teatral%2C%20Fiacro%20Yrayzoz%2C%20Tovar.jpg,1860-03-20T00:00:00Z
Fiacro Iraizotz,antzerkigile,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/1922-10-01%2C%20La%20Novela%20Teatral%2C%20Fiacro%20Yrayzoz%2C%20Tovar.jpg,1860-03-20T00:00:00Z
Joan Nikolas Etxeberria Iturralde,idazle,gizonezkoa,Iruñea,,1796-12-06T00:00:00Z
Joan Nikolas Etxeberria Iturralde,apaiz,gizonezkoa,Iruñea,,1796-12-06T00:00:00Z
Joan Nikolas Etxeberria Iturralde,itzultzaile,gizonezkoa,Iruñea,,1796-12-06T00:00:00Z
Pottoka,abeslari,gizonezkoa,Iruñea,,1980-07-17T00:00:00Z
Fernando Rey Escalera,itzultzaile,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Fernando%20rey%20escalera.jpg,1961-01-01T00:00:00Z
Javier Urriza,pilotari,gizonezkoa,Iruñea,,1981-11-09T00:00:00Z
Enrique Campano,musikagile,gizonezkoa,Iruñea,,1842-01-01T00:00:00Z
Enrique Campano,piano-jotzaile,gizonezkoa,Iruñea,,1842-01-01T00:00:00Z
Miren Zabaleta,abokatu,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/2017-01-22%20Miren%20Zabaleta.jpg,1981-10-26T00:00:00Z
Miren Zabaleta,politikari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/2017-01-22%20Miren%20Zabaleta.jpg,1981-10-26T00:00:00Z
Maite Zugarrondo,eskubaloi jokalari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Bera%20Bera%20-%20M.%20Zugarrondo%20Echevarria.jpg,1989-05-04T00:00:00Z
Liébana Goni,ilustratzaile,emakumezkoa,Iruñea,,1986-01-01T00:00:00Z
Jose Maria Ezpeleta Samaniego,aristokrata,gizonezkoa,Iruñea,,1846-01-02T00:00:00Z
Maria Blanco,futbolari,emakumezkoa,Iruñea,,1999-08-15T00:00:00Z
Leyre Fernández,futbolari,emakumezkoa,Iruñea,,1992-01-23T00:00:00Z
Beatriz Chivite,idazle,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Beatriz%20Chivite%20%28Zoe%20Marticorena%29.jpg,1991-03-16T00:00:00Z
Beatriz Chivite,poeta,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Beatriz%20Chivite%20%28Zoe%20Marticorena%29.jpg,1991-03-16T00:00:00Z
Beatriz Chivite,itzultzaile,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Beatriz%20Chivite%20%28Zoe%20Marticorena%29.jpg,1991-03-16T00:00:00Z
Beatriz Chivite,filologo,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Beatriz%20Chivite%20%28Zoe%20Marticorena%29.jpg,1991-03-16T00:00:00Z
Salvador Beunza,margolari,gizonezkoa,Iruñea,,1932-01-01T00:00:00Z
Leocadio Muro Urriza,irakasle,gizonezkoa,Iruñea,,1897-01-01T00:00:00Z
Leocadio Muro Urriza,margolari,gizonezkoa,Iruñea,,1897-01-01T00:00:00Z
Leocadio Muro Urriza,marrazkilari,gizonezkoa,Iruñea,,1897-01-01T00:00:00Z
Oskar Alegria,kazetari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Oskar%20Alegria%20Libe%20Asua%20elkarrizketatzen%20Larrabetzun.jpg,1973-02-18T00:00:00Z
Oskar Alegria,zinema zuzendari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Oskar%20Alegria%20Libe%20Asua%20elkarrizketatzen%20Larrabetzun.jpg,1973-02-18T00:00:00Z
Isabel Villanueva,biola-jotzaile,emakumezkoa,Iruñea,,1988-08-17T00:00:00Z
Eladio Zilbeti,politikari,gizonezkoa,Iruñea,,1898-12-04T00:00:00Z
Óscar Urralburu,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%93scar%20Urralburu%202015.jpg,1971-09-08T00:00:00Z
Óscar Urralburu,unibertsitateko irakasle,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%93scar%20Urralburu%202015.jpg,1971-09-08T00:00:00Z
Óscar Urralburu,profesor de secundaria,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%93scar%20Urralburu%202015.jpg,1971-09-08T00:00:00Z
Óscar Urralburu,sindikalista,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%93scar%20Urralburu%202015.jpg,1971-09-08T00:00:00Z
Natalia Astrain,futbol entrenatzaile,emakumezkoa,Iruñea,,1976-01-01T00:00:00Z
Urko Berrade,txirrindulari,gizonezkoa,Iruñea,,1997-11-28T00:00:00Z
Clemente Bernad,argazkilari,gizonezkoa,Iruñea,,1963-05-07T00:00:00Z
Modesto Falcón,abokatu,gizonezkoa,Iruñea,,1828-01-01T00:00:00Z
Modesto Falcón,unibertsitateko irakasle,gizonezkoa,Iruñea,,1828-01-01T00:00:00Z
Modesto Falcón,abokatu,gizonezkoa,Iruñea,,1830-01-01T00:00:00Z
Modesto Falcón,unibertsitateko irakasle,gizonezkoa,Iruñea,,1830-01-01T00:00:00Z
Joli Pascualena,aktore,emakumezkoa,Iruñea,,1976-09-19T00:00:00Z
Joli Pascualena,abeslari,emakumezkoa,Iruñea,,1976-09-19T00:00:00Z
Itziar Diez de Ultzurrun,itzultzaile,emakumezkoa,Iruñea,,1967-01-01T00:00:00Z
Itziar Diez de Ultzurrun,antropologo,emakumezkoa,Iruñea,,1967-01-01T00:00:00Z
Itziar Diez de Ultzurrun,filologo,emakumezkoa,Iruñea,,1967-01-01T00:00:00Z
Mikel Santos,ilustratzaile,gizonezkoa,Iruñea,,1974-01-01T00:00:00Z
Mikel Santos,komikigile,gizonezkoa,Iruñea,,1974-01-01T00:00:00Z
Mikel Santos,marrazkilari,gizonezkoa,Iruñea,,1974-01-01T00:00:00Z
Matías Múgica,itzultzaile,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Entrega%20de%20los%20premios%20Euskadi%20de%20Literatura%202017%2013%20%28cropped%29.jpg,1961-01-01T00:00:00Z
Teresa Zabalza Díez,musikari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Teresa%20Zabalza%20D%C3%ADez.png,1972-12-31T00:00:00Z
Ignacio López-Goñi,ikertzaile,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/IgnacioLG2015.jpg,1962-01-01T00:00:00Z
Ignacio López-Goñi,mikrobiologo,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/IgnacioLG2015.jpg,1962-01-01T00:00:00Z
Ignacio López-Goñi,divulgador científico,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/IgnacioLG2015.jpg,1962-01-01T00:00:00Z
Ignacio López-Goñi,catedrático de universidad,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/IgnacioLG2015.jpg,1962-01-01T00:00:00Z
María Teresa Lozano,catedrático de universidad,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Mar%C3%ADa%20Teresa%20Lozano%20Im%C3%ADzcoz.jpg,1946-07-31T00:00:00Z
Mirentxu Purroy,kazetari,emakumezkoa,Iruñea,,1953-01-01T00:00:00Z
Mirentxu Purroy,zinema zuzendari,emakumezkoa,Iruñea,,1953-01-01T00:00:00Z
Daniel Zariquiegui Izco,arbitro,gizonezkoa,Iruñea,,1924-10-09T00:00:00Z
Santiago González Tablas,gudari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/1921-11-05%2C%20La%20Esfera%2C%20Santiago%20Gonz%C3%A1lez%20Tablas%2C%20Gamonal.jpg,1879-02-09T00:00:00Z
Vicente García Castañón,meatze-ingeniari,gizonezkoa,Iruñea,,1800-01-01T00:00:00Z
Javier Guibert,arkitekto,gizonezkoa,Iruñea,,1925-02-10T00:00:00Z
Ramon Urmeneta,arkitekto,gizonezkoa,Iruñea,,1918-05-04T00:00:00Z
Ramon Urmeneta,artista,gizonezkoa,Iruñea,,1918-05-04T00:00:00Z
Amalio de Marichalar y Sáenz de Tejada,abokatu,gizonezkoa,Iruñea,,1958-01-01T00:00:00Z
Ángel Ruiz,aktore,gizonezkoa,Iruñea,,1970-10-08T00:00:00Z
Miren Asiain,ilustratzaile,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Miren%20Asiain%20Lora.jpg,1988-01-01T00:00:00Z
Arkaitz Ruiz,futbolari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Arkaitz%20Ruiz%20De%20Miguel.jpg,1989-07-18T00:00:00Z
Paris Adot,futbolari,gizonezkoa,Iruñea,,1990-02-26T00:00:00Z
Raúl Iturralde,futbolari,gizonezkoa,Iruñea,,1980-12-08T00:00:00Z
Leire Urbeltz,ilustratzaile,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Leire%20Urbeltz.jpg,1985-06-04T00:00:00Z
José María Corella,idazle,gizonezkoa,Iruñea,,1937-08-18T00:00:00Z
José María Corella,literatura-kritikari,gizonezkoa,Iruñea,,1937-08-18T00:00:00Z
Ignacio Aranguren,antzerki zuzendari,gizonezkoa,Iruñea,,1953-01-01T00:00:00Z
Patxi Irurzun,,gizonezkoa,Iruñea,,1969-01-01T00:00:00Z
Ione Belarra,politikari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Ione%20Belarra.jpg,1987-09-25T00:00:00Z
Ione Belarra,psikologo,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Ione%20Belarra.jpg,1987-09-25T00:00:00Z
Jose Javier Uranga,kazetari,gizonezkoa,Iruñea,,1925-11-16T00:00:00Z
Isabel Sucunza,idazle,emakumezkoa,Iruñea,,1972-01-01T00:00:00Z
Isabel Sucunza,liburu-saltzaile,emakumezkoa,Iruñea,,1972-01-01T00:00:00Z
Miguel Rodríguez Bescansa,,gizonezkoa,Iruñea,,1900-04-09T00:00:00Z
El Tuli,,gizonezkoa,Iruñea,,1931-03-21T00:00:00Z
Francisco de Paula Arrillaga y de Garro,geografo,gizonezkoa,Iruñea,,1846-04-02T00:00:00Z
Francisco de Paula Arrillaga y de Garro,basogintzako ingeniari,gizonezkoa,Iruñea,,1846-04-02T00:00:00Z
José Javier Etayo Miqueo,matematikari,gizonezkoa,Iruñea,,1926-03-28T00:00:00Z
Estanislao Luna Ramon,merkatari,gizonezkoa,Iruñea,,1856-05-07T00:00:00Z
Estanislao Luna Ramon,biolin-jotzaile,gizonezkoa,Iruñea,,1856-05-07T00:00:00Z
Javier Colomo,hesilari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Javier%20Colomo%20en%20el%20II%20Encuentro%20Internacional%20de%20Atletismo%20Villa%20de%20Madrid.jpg,1994-03-26T00:00:00Z
Mikel Aranburu Urtasun,politikari,gizonezkoa,Iruñea,,1955-10-29T00:00:00Z
Mikel Aranburu Urtasun,kontu-ikuskari,gizonezkoa,Iruñea,,1955-10-29T00:00:00Z
Ana Ollo,politikari,emakumezkoa,Iruñea,,1965-01-24T00:00:00Z
Ana Ollo,kazetari,emakumezkoa,Iruñea,,1965-01-24T00:00:00Z
Ana Herrera,politikari,emakumezkoa,Iruñea,,1966-01-01T00:00:00Z
Ana Herrera,kazetari,emakumezkoa,Iruñea,,1966-01-01T00:00:00Z
Laura Pérez,irakasle,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Laura%20P%C3%A9rez%202015.jpg,1980-12-23T00:00:00Z
Laura Pérez,politikari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Laura%20P%C3%A9rez%202015.jpg,1980-12-23T00:00:00Z
Remigia Etxarren,funanbulista,emakumezkoa,Iruñea,,1853-04-11T00:00:00Z
Cipriano Olaso,apaiz,gizonezkoa,Iruñea,,1868-09-16T00:00:00Z
Florencio Ansoleaga,arkitekto,gizonezkoa,Iruñea,,1846-10-27T00:00:00Z
Florencio Ansoleaga,arkeologo,gizonezkoa,Iruñea,,1846-10-27T00:00:00Z
Pablo Artxanko,,gizonezkoa,Iruñea,,1892-01-15T00:00:00Z
Paulino Caballero,fisikari,gizonezkoa,Iruñea,,1839-01-01T00:00:00Z
Paulino Caballero,kimikari,gizonezkoa,Iruñea,,1839-01-01T00:00:00Z
Eugenio Arraiza Vilella,arkitekto,gizonezkoa,Iruñea,,1908-01-01T00:00:00Z
Juanito Quintana,hostelero,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Juanito%20Quintana.jpg,1891-01-01T00:00:00Z
Jesus Zulet,komikigile,gizonezkoa,Iruñea,,1956-01-01T00:00:00Z
Izaskun Osés,erizain,emakumezkoa,Iruñea,,1984-05-11T00:00:00Z
Izaskun Osés,atleta,emakumezkoa,Iruñea,,1984-05-11T00:00:00Z
Ivan Salguero,igerilari,gizonezkoa,Iruñea,,1998-01-04T00:00:00Z
Jose Miguel Etxeberria,,gizonezkoa,Iruñea,,1958-04-14T00:00:00Z
Cesáreo Sanz Escartín,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Ces%C3%A1reo%20Sanz%20Escart%C3%ADn.jpg,1844-01-01T00:00:00Z
Íñigo Jesús Alli Martínez,politikari,gizonezkoa,Iruñea,,1973-04-21T00:00:00Z
Íñigo Jesús Alli Martínez,finantza-aholkulari,gizonezkoa,Iruñea,,1973-04-21T00:00:00Z
María Concepción García Gainza,idazle,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/MCGarciaGainza.jpg,1937-12-01T00:00:00Z
María Concepción García Gainza,historialari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/MCGarciaGainza.jpg,1937-12-01T00:00:00Z
María Concepción García Gainza,unibertsitateko irakasle,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/MCGarciaGainza.jpg,1937-12-01T00:00:00Z
María Concepción García Gainza,arte-historialari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/MCGarciaGainza.jpg,1937-12-01T00:00:00Z
María Concepción García Gainza,catedrático de universidad,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/MCGarciaGainza.jpg,1937-12-01T00:00:00Z
Miguel Ferrer,,gizonezkoa,Iruñea,,1591-01-01T00:00:00Z
Roldán Jimeno,historialari,gizonezkoa,Iruñea,,1973-06-03T00:00:00Z
Roldán Jimeno,unibertsitateko irakasle,gizonezkoa,Iruñea,,1973-06-03T00:00:00Z
Roldán Jimeno,antropologo,gizonezkoa,Iruñea,,1973-06-03T00:00:00Z
Amaia Apalauza,itzultzaile,emakumezkoa,Iruñea,,1979-03-04T00:00:00Z
Amaia Apalauza,hizkuntzalari,emakumezkoa,Iruñea,,1979-03-04T00:00:00Z
Rosa Ramos,soziolinguista,emakumezkoa,Iruñea,,1966-04-22T00:00:00Z
Eduardo Santos Itoiz,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Eduardo%20Santos%202016%20%28cropped%29.jpeg,1973-11-20T00:00:00Z
Jesús María Fernández Díaz,politikari,gizonezkoa,Iruñea,,1957-02-13T00:00:00Z
Ángel María Pascual,idazle,gizonezkoa,Iruñea,,1911-01-01T00:00:00Z
Ángel María Pascual,kazetari,gizonezkoa,Iruñea,,1911-01-01T00:00:00Z
Ángel María Pascual,saiakeragile,gizonezkoa,Iruñea,,1911-01-01T00:00:00Z
Teodoro Rada,gudari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Radica.jpg,1822-01-01T00:00:00Z
Núria Munarriz Sans,kazetari,emakumezkoa,Iruñea,,1928-02-24T00:00:00Z
Sergio Rodríguez Reche,txirrindulari,gizonezkoa,Iruñea,,1992-02-22T00:00:00Z
Patxi Amezcua,gidoilari,gizonezkoa,Iruñea,,1968-01-01T00:00:00Z
Patxi Amezcua,zinema zuzendari,gizonezkoa,Iruñea,,1968-01-01T00:00:00Z
Pablo Bretos Peralta,unibertsitateko irakasle,gizonezkoa,Iruñea,,1962-03-17T00:00:00Z
Pablo Bretos Peralta,educador social,gizonezkoa,Iruñea,,1962-03-17T00:00:00Z
Nekane Cepas,borrokalari,emakumezkoa,Iruñea,,1991-11-25T00:00:00Z
Idoia Villanueva,politikari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Idoia%20Villanueva%20%2848951551247%29.jpg,1980-07-17T00:00:00Z
Irati Etxarri,saskibaloi jokalari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Irati%20Etxarri.png,1998-07-26T00:00:00Z
Iñaki Bernal Lumbreras,politikari,gizonezkoa,Iruñea,,1974-12-13T00:00:00Z
María Josefa Uharte,arte bildumagilea,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20Josefa%20Huarte%20%28sq%20cropped%29.jpg,1927-05-25T00:00:00Z
María Josefa Uharte,filantropo,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20Josefa%20Huarte%20%28sq%20cropped%29.jpg,1927-05-25T00:00:00Z
Catalina Alastuey,maisu/maistra,emakumezkoa,Iruñea,,1899-12-26T00:00:00Z
Pilare Alba,moja,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Pilare%20Alba.jpg,1913-11-14T00:00:00Z
Pilare Alba,maisu/maistra,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Pilare%20Alba.jpg,1913-11-14T00:00:00Z
Anastasi Agerre,idazle,gizonezkoa,Iruñea,,1897-01-01T00:00:00Z
Anastasi Agerre,sindikalista,gizonezkoa,Iruñea,,1897-01-01T00:00:00Z
Magdalena Aguinaga Alfonso,,emakumezkoa,Iruñea,,1953-01-01T00:00:00Z
Pascual Tamburri,historialari,gizonezkoa,Iruñea,,1970-11-22T00:00:00Z
Pascual Tamburri,unibertsitateko irakasle,gizonezkoa,Iruñea,,1970-11-22T00:00:00Z
Pascual Tamburri,comentarista político,gizonezkoa,Iruñea,,1970-11-22T00:00:00Z
Felipe Aramendía y Lezaeta,,gizonezkoa,Iruñea,,1801-01-01T00:00:00Z
Jaione Valle,biologo,emakumezkoa,Iruñea,,1977-01-01T00:00:00Z
José María del Moral Pérez de Zayas,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Visita%20de%20personalidades%20al%20Castillo%20dentro%20de%20los%20actos%20conmemorativos%20del%20Tricentenario%20de%20la%20Paz%20de%20los%20Pirineos%20%28cropped%29%202.jpg,1917-09-12T00:00:00Z
Maria Solana,politikari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20Solana.jpg,1975-10-05T00:00:00Z
Leire Arbea Moreno,unibertsitateko irakasle,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/LeireArbea.jpg,1976-01-01T00:00:00Z
Leire Arbea Moreno,onkologo,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/LeireArbea.jpg,1976-01-01T00:00:00Z
Miguel Ángel Zabalza Beraza,pedagogo,gizonezkoa,Iruñea,,1949-01-01T00:00:00Z
Juan José Martinena Ruiz,idazle,gizonezkoa,Iruñea,,1949-08-01T00:00:00Z
Juan José Martinena Ruiz,historialari,gizonezkoa,Iruñea,,1949-08-01T00:00:00Z
Juan José Martinena Ruiz,artxibozain,gizonezkoa,Iruñea,,1949-08-01T00:00:00Z
José Javier Nagore San Martín,diplomazialari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Jose%20Javier%20Nagore2.png,1947-03-15T00:00:00Z
Imanol Rayo,gidoilari,gizonezkoa,Iruñea,,1984-01-01T00:00:00Z
Imanol Rayo,zinema zuzendari,gizonezkoa,Iruñea,,1984-01-01T00:00:00Z
Juan Sanz y Palanca,erlijioso,gizonezkoa,Iruñea,,1880-08-11T00:00:00Z
Rebeca Esnaola,politikari,emakumezkoa,Iruñea,,1975-01-01T00:00:00Z
Maitane Salinas,errugbilari,emakumezkoa,Iruñea,,1994-05-31T00:00:00Z
Borja Pascual Iribarren,idazle,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Borja%20Pascual%20Iribarren%2C%20spanish%20writer%20and%20entrepreneur.jpg,1974-09-11T00:00:00Z
Borja Pascual Iribarren,ekintzaile,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Borja%20Pascual%20Iribarren%2C%20spanish%20writer%20and%20entrepreneur.jpg,1974-09-11T00:00:00Z
Borja Pascual Iribarren,locutor,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Borja%20Pascual%20Iribarren%2C%20spanish%20writer%20and%20entrepreneur.jpg,1974-09-11T00:00:00Z
Ander Urdiain,saskibaloi jokalari,gizonezkoa,Iruñea,,2000-01-01T00:00:00Z
Juanita Mir,aktore,emakumezkoa,Iruñea,,1905-02-14T00:00:00Z
Juanita Mir,idazle,emakumezkoa,Iruñea,,1905-02-14T00:00:00Z
Juanita Mir,kazetari,emakumezkoa,Iruñea,,1905-02-14T00:00:00Z
Jose Maria Nabatz,irakasle,gizonezkoa,Iruñea,,1897-12-04T00:00:00Z
Jose Maria Nabatz,ozeanografo,gizonezkoa,Iruñea,,1897-12-04T00:00:00Z
Miguel Gortari Beiner,arkitekto,gizonezkoa,Iruñea,,1920-04-17T00:00:00Z
Miguel Gortari Beiner,margolari,gizonezkoa,Iruñea,,1920-04-17T00:00:00Z
Maitena Muruzaba,aktore,emakumezkoa,Iruñea,,1979-11-29T00:00:00Z
Maitena Muruzabal,gidoilari,emakumezkoa,Iruñea,,1979-11-29T00:00:00Z
Maitena Muruzabal,zinema ekoizle,emakumezkoa,Iruñea,,1979-11-29T00:00:00Z
Angel Goicoechea Lizarraga,arkitekto,gizonezkoa,Iruñea,,1863-01-01T00:00:00Z
Iñaki Álvarez Goñi,futbolari,gizonezkoa,Iruñea,,1997-06-18T00:00:00Z
María Sagrario Ochoa Medina,idazle,emakumezkoa,Iruñea,,1930-01-01T00:00:00Z
María Sagrario Ochoa Medina,poeta,emakumezkoa,Iruñea,,1930-01-01T00:00:00Z
José Luis García-Falces,,gizonezkoa,Iruñea,,1920-01-01T00:00:00Z
Jorge Ramón Sarasa Juanto,,gizonezkoa,Iruñea,,1936-04-20T00:00:00Z
María Concepción Saralegui Lorente,idazle,emakumezkoa,Iruñea,,1825-12-05T00:00:00Z
Jesús Górriz Lerga,poeta,gizonezkoa,Iruñea,,1932-01-01T00:00:00Z
Marian Fernández Pascal,zinema ekoizle,emakumezkoa,Iruñea,,1974-01-01T00:00:00Z
José Miguel Gambra Gutiérrez,politikari,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9-Miguel-Gambra-G.png,1950-01-01T00:00:00Z
José Miguel Gambra Gutiérrez,filosofo,gizonezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9-Miguel-Gambra-G.png,1950-01-01T00:00:00Z
Myriam Cameros Sierra,ilustratzaile,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Myriam-Cameros-Sierra.jpg,1978-07-07T00:00:00Z
María Amor Beguiristain,historialari,emakumezkoa,Iruñea,,1949-09-12T00:00:00Z
María Amor Beguiristain,etnologo,emakumezkoa,Iruñea,,1949-09-12T00:00:00Z
María Amor Beguiristain,arkeologo,emakumezkoa,Iruñea,,1949-09-12T00:00:00Z
Miren Tirapu,antzerkigile,emakumezkoa,Iruñea,,1981-01-01T00:00:00Z
Alejandro Pardo,apaiz katoliko,gizonezkoa,Iruñea,,1965-05-15T00:00:00Z
Alejandro Pardo,unibertsitateko irakasle,gizonezkoa,Iruñea,,1965-05-15T00:00:00Z
Calixto Ayesa,mediku,gizonezkoa,Iruñea,,1936-02-25T00:00:00Z
Calixto Ayesa,politikari,gizonezkoa,Iruñea,,1936-02-25T00:00:00Z
Francisco Uranga Galdiano,politikari,,Iruñea,,1902-03-23T00:00:00Z
Francisco Uranga Galdiano,agronomia-ingeniari,,Iruñea,,1902-03-23T00:00:00Z
Ana Monreal,industria-ingeniari,emakumezkoa,Iruñea,,1984-01-01T00:00:00Z
Pedro Lozano Bartolozzi,kazetari,gizonezkoa,Iruñea,,1679-01-01T00:00:00Z
Natalio Hualde Landa,margolari,gizonezkoa,Iruñea,,1873-01-01T00:00:00Z
Luis Araujo Martínez,margolari,gizonezkoa,Iruñea,,1932-01-01T00:00:00Z
Pio Miguel Irurzun Goicoa,politikari,,Iruñea,,1909-07-11T00:00:00Z
Angel Goicoechea Reclusa,politikari,,Iruñea,,1908-01-03T00:00:00Z
Julián José Gorraitz Agerrebere,futbolari,gizonezkoa,Iruñea,,1922-04-27T00:00:00Z
Javier Rico Gambarte,politikari,,Iruñea,,1929-03-23T00:00:00Z
Joaquin Sagues Amorena,politikari,,Iruñea,,1923-10-12T00:00:00Z
Joan Lunbier,margolari,gizonezkoa,Iruñea,,1600-01-01T00:00:00Z
Álex Mariñelarena,motoziklista,gizonezkoa,Iruñea,,1992-10-05T00:00:00Z
Carmen Alba,abokatu,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Carmen%20Alba.jpg,1967-06-29T00:00:00Z
Carmen Alba,politikari,emakumezkoa,Iruñea,http://commons.wikimedia.org/wiki/Special:FilePath/Carmen%20Alba.jpg,1967-06-29T00:00:00Z
