itemLabel,jardueraLabel,sexua_edo_generoaLabel,jaiolekuaLabel,irudia,jaiotza_data
La Bien Querida,musikari,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Bien%20Querida-Ana.jpg,1972-11-06T00:00:00Z
Olivia Martínez,toreatzaile,emakumezkoa,Bilbo,,1937-05-06T00:00:00Z
Luis Maria Retolaza,politikari,gizonezkoa,Bilbo,,1924-12-27T00:00:00Z
Manu Berastegi,itzultzaile,gizonezkoa,Bilbo,,1952-01-01T00:00:00Z
Manu Berastegi,kazetari,gizonezkoa,Bilbo,,1952-01-01T00:00:00Z
Manu Berastegi,diseinatzaile,gizonezkoa,Bilbo,,1952-01-01T00:00:00Z
Manuel Losada,margolari,gizonezkoa,Bilbo,,1865-10-16T00:00:00Z
Maria Mestayer,sukaldari,emakumezkoa,Bilbo,,1877-12-20T00:00:00Z
Maria Mestayer,jatetxe-jabe,emakumezkoa,Bilbo,,1877-12-20T00:00:00Z
Mikel Cuadra,saskibaloi jokalari,gizonezkoa,Bilbo,,1961-10-18T00:00:00Z
Santiago Abascal Conde,politikari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Santiago%20Abascal-2018.jpg,1976-04-14T00:00:00Z
Santiago Abascal Conde,soziologo,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Santiago%20Abascal-2018.jpg,1976-04-14T00:00:00Z
Severino Atxukarro,arkitekto,gizonezkoa,Bilbo,,1841-01-01T00:00:00Z
Tania Llasera,aktore,emakumezkoa,Bilbo,,1979-07-21T00:00:00Z
Tania Llasera,telebista aurkezle,emakumezkoa,Bilbo,,1979-07-21T00:00:00Z
Tania Llasera,aurkezle,emakumezkoa,Bilbo,,1979-07-21T00:00:00Z
Txus Bidorreta,saskibaloi entrenatzaile,gizonezkoa,Bilbo,,1966-06-20T00:00:00Z
Manuel Martínez Carrasco,beisbol jokalari,gizonezkoa,Bilbo,,1971-07-02T00:00:00Z
Abigail Lazkoz,margolari,emakumezkoa,Bilbo,,1972-08-16T00:00:00Z
Adolfo Gonzalez de Kareaga,abokatu,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Adolfo%20Gonz%C3%A1lez%20de%20Careaga.jpg,1897-01-01T00:00:00Z
Adolfo Gonzalez de Kareaga,politikari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Adolfo%20Gonz%C3%A1lez%20de%20Careaga.jpg,1897-01-01T00:00:00Z
Ana Laura Alaez,eskultore,emakumezkoa,Bilbo,,1964-01-01T00:00:00Z
Gervasio de Artiñano y Galdácano,politikari,gizonezkoa,Bilbo,,1873-02-14T00:00:00Z
Javi Cillero,idazle,gizonezkoa,Bilbo,,1961-01-01T00:00:00Z
Javi Cillero,itzultzaile,gizonezkoa,Bilbo,,1961-01-01T00:00:00Z
Javier Echevarría Iruarrizaga,futbolari,gizonezkoa,Bilbo,,1964-07-25T00:00:00Z
Jesús María Duñabeitia,politikari,gizonezkoa,Bilbo,,1929-01-01T00:00:00Z
Joaquín Martínez de Oxinagas,organista,gizonezkoa,Bilbo,,1719-10-26T00:00:00Z
Jon Castañares Larreategi,politikari,gizonezkoa,Bilbo,,1925-01-01T00:00:00Z
Jon Castañares Larreategi,ekonomialari,gizonezkoa,Bilbo,,1925-01-01T00:00:00Z
José Luis Berasategi,politikari,gizonezkoa,Bilbo,,1920-01-25T00:00:00Z
José Luis Berasategi,ekonomialari,gizonezkoa,Bilbo,,1920-01-25T00:00:00Z
José Luis Fernández Prieto,futbolari,gizonezkoa,Bilbo,,1963-05-15T00:00:00Z
José María Gonzalez de Kareaga,ingeniari,gizonezkoa,Bilbo,,1899-04-19T00:00:00Z
José María Gonzalez de Kareaga,politikari,gizonezkoa,Bilbo,,1899-04-19T00:00:00Z
Juan Etxebarria Gangoiti,politikari,gizonezkoa,Bilbo,,1926-01-01T00:00:00Z
Juan Etxebarria Gangoiti,ekonomialari,gizonezkoa,Bilbo,,1926-01-01T00:00:00Z
Itziar Barredo,musika-irakasle,emakumezkoa,Bilbo,,2000-01-01T00:00:00Z
Ixone Arregi,margolari,emakumezkoa,Bilbo,,1975-01-01T00:00:00Z
Iñaki Bernaola,idazle,gizonezkoa,Bilbo,,1952-07-04T00:00:00Z
Iñaki Gaminde,Soldadura,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/I%C3%B1akiGaminde2018.jpg,1958-01-12T00:00:00Z
Iñaki Gaminde,unibertsitateko irakasle,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/I%C3%B1akiGaminde2018.jpg,1958-01-12T00:00:00Z
Iñaki Gaminde,hizkuntzalari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/I%C3%B1akiGaminde2018.jpg,1958-01-12T00:00:00Z
Iñaki Goirizelaia,unibertsitateko irakasle,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/I%C3%B1aki%20Goirizelaia%20hitzaldi%20batean.jpg,1958-05-02T00:00:00Z
Iñaki Goirizelaia,ikertzaile,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/I%C3%B1aki%20Goirizelaia%20hitzaldi%20batean.jpg,1958-05-02T00:00:00Z
Iñaki Goirizelaia,ingeniaria telekomunikazioetan,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/I%C3%B1aki%20Goirizelaia%20hitzaldi%20batean.jpg,1958-05-02T00:00:00Z
Iñaki de la Fuente,margolari,gizonezkoa,Bilbo,,1954-05-15T00:00:00Z
Iñaki Zubiri,idazle,gizonezkoa,Bilbo,,1913-01-01T00:00:00Z
Iñigo Barandiaran,idazle,gizonezkoa,Bilbo,,1964-01-01T00:00:00Z
Jaime Delclaux,idazle,gizonezkoa,Bilbo,,1912-02-17T00:00:00Z
Jaime Delclaux,poeta,gizonezkoa,Bilbo,,1912-02-17T00:00:00Z
Javier Arana,Itsastar,gizonezkoa,Bilbo,,1905-01-06T00:00:00Z
Javier Arana,golf-jokalari,gizonezkoa,Bilbo,,1905-01-06T00:00:00Z
Javier Cillero,idazle,gizonezkoa,Bilbo,,1961-11-30T00:00:00Z
Javier Cillero,itzultzaile,gizonezkoa,Bilbo,,1961-11-30T00:00:00Z
Javier Gortazar Manso de Belasko,politikari,gizonezkoa,Bilbo,,1878-12-02T00:00:00Z
Javier González de Durana,unibertsitateko irakasle,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Javier%20Gonzalez%20de%20Durana.jpg,1951-01-01T00:00:00Z
Javier González de Durana,arte-kritikari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Javier%20Gonzalez%20de%20Durana.jpg,1951-01-01T00:00:00Z
Javier González de Durana,museo zuzendari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Javier%20Gonzalez%20de%20Durana.jpg,1951-01-01T00:00:00Z
Javier Rebollo,gidoilari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Javier%20Rebollo%20%28nacido%201960%29.jpg,1950-10-19T00:00:00Z
Javier Rebollo,zinema zuzendari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Javier%20Rebollo%20%28nacido%201960%29.jpg,1950-10-19T00:00:00Z
Javier Rebollo,zinema ekoizle,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Javier%20Rebollo%20%28nacido%201960%29.jpg,1950-10-19T00:00:00Z
Javier Urquijo,margolari,gizonezkoa,Bilbo,,1939-01-01T00:00:00Z
Javier Vellés,arkitekto,gizonezkoa,Bilbo,,1943-01-01T00:00:00Z
Jazinto Iturbe,unibertsitateko irakasle,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Jazinto%20Iturbe%20UEU83.jpg,1951-06-15T00:00:00Z
Jazinto Iturbe,Euskaltzain urgazleen zerrenda,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Jazinto%20Iturbe%20UEU83.jpg,1951-06-15T00:00:00Z
Jesus Etxezarraga,idazle,gizonezkoa,Bilbo,,1953-01-03T00:00:00Z
Jesus Maria Egiluz,apaiz,gizonezkoa,Bilbo,,1939-04-23T00:00:00Z
Jesus Maria Egiluz,unibertsitateko irakasle,gizonezkoa,Bilbo,,1939-04-23T00:00:00Z
Jesús Rodríguez Lafuente,pisu-jasotzaile,gizonezkoa,Bilbo,,1933-11-15T00:00:00Z
Joanes Urkixo,gidoilari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Joanes%20Urkixo%20%28Juantxo%20Ega%C3%B1a%29.jpg,1955-06-11T00:00:00Z
Joanes Urkixo,idazle,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Joanes%20Urkixo%20%28Juantxo%20Ega%C3%B1a%29.jpg,1955-06-11T00:00:00Z
Joanes Urkixo,itzultzaile,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Joanes%20Urkixo%20%28Juantxo%20Ega%C3%B1a%29.jpg,1955-06-11T00:00:00Z
Jokin Zeberioren suizidioa,,gizonezkoa,Bilbo,,1989-09-25T00:00:00Z
Jon Etxeandia Zorroza,idazle,gizonezkoa,Bilbo,,1962-08-21T00:00:00Z
Jon Etxeandia Zorroza,poeta,gizonezkoa,Bilbo,,1962-08-21T00:00:00Z
Jon Gerediaga,idazle,gizonezkoa,Bilbo,,1975-01-01T00:00:00Z
Jon Gerediaga,poeta,gizonezkoa,Bilbo,,1975-01-01T00:00:00Z
Jon Lezamiz,idazle,gizonezkoa,Bilbo,,1954-01-01T00:00:00Z
Jon Mikel Euba,artista,gizonezkoa,Bilbo,,1967-04-18T00:00:00Z
Jon Torre Basterretxea,pilotari,gizonezkoa,Bilbo,,1963-03-06T00:00:00Z
Jose Angel Arregi,apaiz katoliko,gizonezkoa,Bilbo,,1957-01-01T00:00:00Z
Jose Angel Arregi,maisu/maistra,gizonezkoa,Bilbo,,1957-01-01T00:00:00Z
Jose Antonio Retolaza,idazle,gizonezkoa,Bilbo,,1929-06-06T00:00:00Z
Jose Antonio Retolaza,apaiz katoliko,gizonezkoa,Bilbo,,1929-06-06T00:00:00Z
Jose Antonio Retolaza,komikigile,gizonezkoa,Bilbo,,1929-06-06T00:00:00Z
Jose Florencio Kareaga,politikari,gizonezkoa,Bilbo,,1802-03-14T00:00:00Z
Jose Luis Goioaga,abokatu,gizonezkoa,Bilbo,,1895-01-01T00:00:00Z
Jose Luis Goioaga,enpresaburu,gizonezkoa,Bilbo,,1895-01-01T00:00:00Z
Jose Luis Goioaga,politikari,gizonezkoa,Bilbo,,1895-01-01T00:00:00Z
Jose Maria Makua,politikari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Jose%20Maria%20Makua.jpg,1923-01-01T00:00:00Z
Jose Maria Zalbidegoitia,politikari,gizonezkoa,Bilbo,,1951-01-01T00:00:00Z
Jose Pantaleon Agirre,enpresaburu,gizonezkoa,Bilbo,,1793-07-27T00:00:00Z
Jose Pantaleon Agirre,politikari,gizonezkoa,Bilbo,,1793-07-27T00:00:00Z
Joseba Agirreazkuenaga,historialari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/JosebaAgirreazkuenaga2012ZuZeu.jpg,1953-02-27T00:00:00Z
Joseba Agirreazkuenaga,ikertzaile,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/JosebaAgirreazkuenaga2012ZuZeu.jpg,1953-02-27T00:00:00Z
Joseba Altuna,idazle,gizonezkoa,Bilbo,,1887-12-07T00:00:00Z
Joseba Andoni Aurrekoetxea Bergara,politikari,gizonezkoa,Bilbo,,1960-06-13T00:00:00Z
Joseba Iglesias,saskibaloi jokalari,gizonezkoa,Bilbo,,1983-10-16T00:00:00Z
Joseba Torre,musikagile,gizonezkoa,Bilbo,,1968-01-01T00:00:00Z
Josu Frade,sindikalista,gizonezkoa,Bilbo,,1948-01-01T00:00:00Z
Josu Onaindi,sindikalista,gizonezkoa,Bilbo,,1952-01-01T00:00:00Z
José Luis Becerra,beisbol jokalari,gizonezkoa,Bilbo,,1972-07-08T00:00:00Z
José María Alonso-Allende,estropadalari,gizonezkoa,Bilbo,,
José María Martínez de las Rivas,enpresaburu,gizonezkoa,Bilbo,,1850-01-01T00:00:00Z
José María Martínez de las Rivas,politikari,gizonezkoa,Bilbo,,1850-01-01T00:00:00Z
José María Pulido,beisbol jokalari,gizonezkoa,Bilbo,,1969-09-03T00:00:00Z
José Miguel Espinosa,igerilari,gizonezkoa,Bilbo,,1945-10-31T00:00:00Z
José de Orueta Pérez de Nenín,idazle,gizonezkoa,Bilbo,,1866-05-10T00:00:00Z
José de Orueta Pérez de Nenín,politikari,gizonezkoa,Bilbo,,1866-05-10T00:00:00Z
José de Orueta Pérez de Nenín,finantzari,gizonezkoa,Bilbo,,1866-05-10T00:00:00Z
Joxe Belmonte Fernandez de Larrinoa,idazle,gizonezkoa,Bilbo,,1960-06-16T00:00:00Z
Juan Abando Urrejola,idazle,gizonezkoa,Bilbo,,1885-02-08T00:00:00Z
Juan Antonio Frade,margolari,gizonezkoa,Bilbo,,1914-10-24T00:00:00Z
Juan Antonio Hurtado de Ametzaga,gudari,gizonezkoa,Bilbo,,1664-01-01T00:00:00Z
Juan Bautista Eustaquio Delmas,idazle,gizonezkoa,Bilbo,,1820-01-01T00:00:00Z
Juan Bautista Eustaquio Delmas,inprimatzaile,gizonezkoa,Bilbo,,1820-01-01T00:00:00Z
Juan Bautista Eustaquio Delmas,kazetari,gizonezkoa,Bilbo,,1820-01-01T00:00:00Z
Juan Carlos Migoya,abokatu,gizonezkoa,Bilbo,,1936-01-01T00:00:00Z
Juan Carlos Migoya,hockey jokalari,gizonezkoa,Bilbo,,1936-01-01T00:00:00Z
Juan Danborenea,beisbol jokalari,gizonezkoa,Bilbo,,1965-03-30T00:00:00Z
Juan Iglesias Garrigos,politikari,gizonezkoa,Bilbo,,1915-01-01T00:00:00Z
Juan Iglesias Garrigos,sindikalista,gizonezkoa,Bilbo,,1915-01-01T00:00:00Z
Juan Izurrategi Berrostegieta,idazle,gizonezkoa,Bilbo,,1863-08-22T00:00:00Z
Juan Izurrategi Berrostegieta,apaiz katoliko,gizonezkoa,Bilbo,,1863-08-22T00:00:00Z
Juan Manuel Alonso-Allende,estropadalari,gizonezkoa,Bilbo,,1918-12-08T00:00:00Z
Juan Manuel Alonso-Allende,ontzi-arkitekto,gizonezkoa,Bilbo,,1918-12-08T00:00:00Z
Juan Maria Apellaniz,unibertsitateko irakasle,gizonezkoa,Bilbo,,1932-01-12T00:00:00Z
Juan Maria Apellaniz,arkeologo,gizonezkoa,Bilbo,,1932-01-12T00:00:00Z
Juan Maria Apellaniz,antropologo,gizonezkoa,Bilbo,,1932-01-12T00:00:00Z
Juan María Alonso-Allende,estropadalari,gizonezkoa,Bilbo,,1949-07-30T00:00:00Z
Juan Mateo Zabala,idazle,gizonezkoa,Bilbo,,1777-09-21T00:00:00Z
Juan Matute,kirolari,gizonezkoa,Bilbo,,1961-01-16T00:00:00Z
Juan Mendizabal,margolari,gizonezkoa,Bilbo,,1965-01-01T00:00:00Z
Juan Ortuoste,gidoilari,gizonezkoa,Bilbo,,1948-01-01T00:00:00Z
Juan Ortuoste,zinema zuzendari,gizonezkoa,Bilbo,,1948-01-01T00:00:00Z
Juan Ortuoste,zinema ekoizle,gizonezkoa,Bilbo,,1948-01-01T00:00:00Z
Juanra Madariaga,idazle,gizonezkoa,Bilbo,,1962-12-19T00:00:00Z
Juanra Madariaga,katedradun,gizonezkoa,Bilbo,,1962-12-19T00:00:00Z
Julen Reketa,mendigoizale,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Julen%20Reketa.jpg,1967-05-03T00:00:00Z
Julia Madrazo,politikari,emakumezkoa,Bilbo,,1965-01-01T00:00:00Z
Julian Peña,idazle,gizonezkoa,Bilbo,,1964-11-24T00:00:00Z
Karmele Errazti,idazle,emakumezkoa,Bilbo,,1885-01-01T00:00:00Z
Karmele Rotaetxe,unibertsitateko irakasle,emakumezkoa,Bilbo,,1932-01-17T00:00:00Z
Karmele Rotaetxe,hizkuntzalari,emakumezkoa,Bilbo,,1932-01-17T00:00:00Z
Kepa Gallego,aktore,gizonezkoa,Bilbo,,1960-09-06T00:00:00Z
Kepa Gallego,idazle,gizonezkoa,Bilbo,,1960-09-06T00:00:00Z
Kepa Gallego,zinema zuzendari,gizonezkoa,Bilbo,,1960-09-06T00:00:00Z
Kepa Fernandez de Larrinoa,antropologia,gizonezkoa,Bilbo,,1958-04-16T00:00:00Z
Kepa Fernandez de Larrinoa,idazle,gizonezkoa,Bilbo,,1958-04-16T00:00:00Z
Kiko de la Rica,argazki-zuzendari,gizonezkoa,Bilbo,,1965-04-06T00:00:00Z
Luis Arana Uriguen,politikari,gizonezkoa,Bilbo,,1874-02-04T00:00:00Z
Luis Arana Uriguen,estropadalari,gizonezkoa,Bilbo,,1874-02-04T00:00:00Z
Luis Arana Uriguen,golf-jokalari,gizonezkoa,Bilbo,,1874-02-04T00:00:00Z
Luis Gutierrez,idazle,gizonezkoa,Bilbo,,1954-10-25T00:00:00Z
Luis Gutierrez,poeta,gizonezkoa,Bilbo,,1954-10-25T00:00:00Z
Luis Zirilo Iza,idazle,gizonezkoa,Bilbo,,1837-04-09T00:00:00Z
Luis Zirilo Iza,maisu/maistra,gizonezkoa,Bilbo,,1837-04-09T00:00:00Z
Lydia Brancas,politikari,emakumezkoa,Bilbo,,2000-01-01T00:00:00Z
Maite Aurrekoetxea Viloria,musikagile,emakumezkoa,Bilbo,,1971-01-01T00:00:00Z
Manu Ertzilla,idazle,gizonezkoa,Bilbo,,1953-01-01T00:00:00Z
Manu Lopez Gaseni,idazle,gizonezkoa,Bilbo,,1961-11-21T00:00:00Z
Manu Lopez Gaseni,katedradun,gizonezkoa,Bilbo,,1961-11-21T00:00:00Z
Manu Lopez Gaseni,itzultzaile,gizonezkoa,Bilbo,,1961-11-21T00:00:00Z
Manu Lopez Gaseni,haur literatura idazle,gizonezkoa,Bilbo,,1961-11-21T00:00:00Z
Manu Lopez Gaseni,saiakeragile,gizonezkoa,Bilbo,,1961-11-21T00:00:00Z
Manuel Elexpuru,kazetari,gizonezkoa,Bilbo,,1930-01-01T00:00:00Z
Manuel Montero García,historialari,gizonezkoa,Bilbo,,1955-09-30T00:00:00Z
Manuel Montero García,unibertsitateko irakasle,gizonezkoa,Bilbo,,1955-09-30T00:00:00Z
Manuel Ziarsolo,idazle,gizonezkoa,Bilbo,,1902-01-01T00:00:00Z
Marcelino Agirrezabala,futbolari,gizonezkoa,Bilbo,,1902-03-29T00:00:00Z
Mario Adan de Iartza,politikari,gizonezkoa,Bilbo,,1846-01-19T00:00:00Z
Mario Adan de Iartza,nekazari,gizonezkoa,Bilbo,,1846-01-19T00:00:00Z
Martin Ximenez de Bertendona,Itsastar,gizonezkoa,Bilbo,,1489-01-01T00:00:00Z
María Jesús Cava,historialari,emakumezkoa,Bilbo,,1949-12-21T00:00:00Z
María Jesús Cava,unibertsitateko irakasle,emakumezkoa,Bilbo,,1949-12-21T00:00:00Z
María Milagros Rivera Garretas,historialari,emakumezkoa,Bilbo,,1947-11-26T00:00:00Z
Mertxe Agúndez,abokatu,emakumezkoa,Bilbo,,2000-01-01T00:00:00Z
Mertxe Agúndez,politikari,emakumezkoa,Bilbo,,2000-01-01T00:00:00Z
Mertxe Gil,margolari,emakumezkoa,Bilbo,,1962-01-01T00:00:00Z
Miguel Díez Alaba,margolari,gizonezkoa,Bilbo,,1947-01-01T00:00:00Z
Mikel Albisu Cuerno,aktore,gizonezkoa,Bilbo,,1939-04-01T00:00:00Z
Mikel Aranburuzabala,zinema ekoizle,gizonezkoa,Bilbo,,1952-01-29T00:00:00Z
Mikel Isasi,politikari,gizonezkoa,Bilbo,,1931-01-01T00:00:00Z
Miriam Okariz,moda-diseinatzaile,emakumezkoa,Bilbo,,1968-12-06T00:00:00Z
Naroa Intxausti,abeslari,emakumezkoa,Bilbo,,1981-03-26T00:00:00Z
Naroa Intxausti,opera abeslari,emakumezkoa,Bilbo,,1981-03-26T00:00:00Z
Nazario Oleaga,legelari,gizonezkoa,Bilbo,,1884-07-28T00:00:00Z
Nerea Gálvez,politikari,emakumezkoa,Bilbo,,1971-01-01T00:00:00Z
Nestor Goikoetxea Araluze,idazle,gizonezkoa,Bilbo,,1900-02-26T00:00:00Z
Nikolas Martínez Ortiz de Zarate,margolari,gizonezkoa,Bilbo,,1907-02-03T00:00:00Z
Antton Irusta,idazle,gizonezkoa,Bilbo,,1963-06-09T00:00:00Z
Antton Merikaetxebarria,zinema zuzendari,gizonezkoa,Bilbo,,1944-04-20T00:00:00Z
Antón Larrauri,musikagile,gizonezkoa,Bilbo,,1932-04-30T00:00:00Z
Arantza Loureiro,atleta,emakumezkoa,Bilbo,,1981-02-22T00:00:00Z
Aristides Artiñano,historialari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/ARTI%C3%91ANO.jpg,1840-08-13T00:00:00Z
Aristides Artiñano,kazetari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/ARTI%C3%91ANO.jpg,1840-08-13T00:00:00Z
Asier Abaunza,politikari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Asier%20abaunza%20robles.jpg,1978-09-10T00:00:00Z
Asier Fernández de Bobadilla,surflari,gizonezkoa,Bilbo,,1972-01-01T00:00:00Z
Baikune de Alba Egiluz,musikari,emakumezkoa,Bilbo,,1965-01-01T00:00:00Z
Baikune de Alba Egiluz,musika-irakasle,emakumezkoa,Bilbo,,1965-01-01T00:00:00Z
Begoña Montalbán,eskultore,emakumezkoa,Bilbo,,1958-01-01T00:00:00Z
Begoña Cava,historialari,emakumezkoa,Bilbo,,
Begoña Cava,unibertsitateko irakasle,emakumezkoa,Bilbo,,
Belen Greaves,politikari,emakumezkoa,Bilbo,,1956-10-31T00:00:00Z
Bernabé Unda,,gizonezkoa,Bilbo,,1956-01-01T00:00:00Z
Bizente Larrea Gaiarre,eskultore,gizonezkoa,Bilbo,,1934-04-01T00:00:00Z
Blanca Sarasua,idazle,emakumezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Blanca%20Sarasua%20Mu%C3%B1oz.jpg,1939-11-02T00:00:00Z
Boni Fernandez,musikari,gizonezkoa,Bilbo,,1924-01-02T00:00:00Z
Boni Fernandez,txistularia,gizonezkoa,Bilbo,,1924-01-02T00:00:00Z
Cristina Castro,abiadura-lasterkari,emakumezkoa,Bilbo,,1969-04-04T00:00:00Z
Daniel Tamayo,katedradun,gizonezkoa,Bilbo,,1951-08-15T00:00:00Z
Daniel Tamayo,margolari,gizonezkoa,Bilbo,,1951-08-15T00:00:00Z
David Tijero,idazle,gizonezkoa,Bilbo,,1974-09-03T00:00:00Z
Domingo Epaltza,politikari,gizonezkoa,Bilbo,,1884-10-26T00:00:00Z
Domingo Epaltza,ekonomialari,gizonezkoa,Bilbo,,1884-10-26T00:00:00Z
Domingo Epaltza,bankari,gizonezkoa,Bilbo,,1884-10-26T00:00:00Z
Duguen Egileor,opera abeslari,gizonezkoa,Bilbo,,1877-08-26T00:00:00Z
Elias Gallastegi,politikari,gizonezkoa,Bilbo,,1892-07-20T00:00:00Z
Elias Gallastegi,kazetari,gizonezkoa,Bilbo,,1892-07-20T00:00:00Z
Elvira Azkarate Etxebarria,,emakumezkoa,Bilbo,,1903-03-29T00:00:00Z
Emiliano Arriaga,idazle,gizonezkoa,Bilbo,,1844-02-04T00:00:00Z
Emiliano Arriaga,musikagile,gizonezkoa,Bilbo,,1844-02-04T00:00:00Z
Emiliano Arriaga,biolin-jotzaile,gizonezkoa,Bilbo,,1844-02-04T00:00:00Z
Endika Mogrobejo Ladrero,editore,gizonezkoa,Bilbo,,1942-03-02T00:00:00Z
Endika Mogrobejo Ladrero,marrazkilari,gizonezkoa,Bilbo,,1942-03-02T00:00:00Z
Enrike Orueta,politikari,gizonezkoa,Bilbo,,1887-12-30T00:00:00Z
Ernesto del Río,gidoilari,gizonezkoa,Bilbo,,1954-01-01T00:00:00Z
Ernesto del Río,zinema zuzendari,gizonezkoa,Bilbo,,1954-01-01T00:00:00Z
Espartaco Moscoso,pisu-jasotzaile,gizonezkoa,Bilbo,,1934-07-03T00:00:00Z
Esteban Ibarretxe,gidoilari,gizonezkoa,Bilbo,,1955-10-05T00:00:00Z
Esteban Ibarretxe,zinema zuzendari,gizonezkoa,Bilbo,,1955-10-05T00:00:00Z
Estibaliz Hernaez,politikari,emakumezkoa,Bilbo,,1969-01-01T00:00:00Z
Esther Zorrozua,idazle,emakumezkoa,Bilbo,,1955-01-01T00:00:00Z
Estibaliz Uranga,abeslari,emakumezkoa,Bilbo,,1952-12-09T00:00:00Z
Eukene Martin Sanpedro,idazle,emakumezkoa,Bilbo,,1948-01-01T00:00:00Z
Eunate Agirre,surflari,emakumezkoa,Bilbo,,1982-08-30T00:00:00Z
Eunate Agirre,bodyboarder,emakumezkoa,Bilbo,,1982-08-30T00:00:00Z
Federico Etxebarria Rotaetxe,enpresaburu,gizonezkoa,Bilbo,,1840-08-01T00:00:00Z
Federico Etxebarria Uribe,margolari,gizonezkoa,Bilbo,,1911-01-01T00:00:00Z
Federico Etxebarria Uribe,margolari,gizonezkoa,Bilbo,,1911-07-28T00:00:00Z
Federico Ugalde,arkitekto,gizonezkoa,Bilbo,,1873-07-18T00:00:00Z
Fernando Etxegarai,Preso politiko,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Fernando-etxegarai-prentsaurrekoa-donostia.jpg,1952-01-01T00:00:00Z
Fernando Etxegarai,militante politiko,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Fernando-etxegarai-prentsaurrekoa-donostia.jpg,1952-01-01T00:00:00Z
Fernando García Pañeda,idazle,gizonezkoa,Bilbo,,1964-01-01T00:00:00Z
Fernando Gartzia Alegría,margolari,gizonezkoa,Bilbo,,1896-10-28T00:00:00Z
Fidel Sagarminaga,idazle,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Don%20Fidel%20de%20Sagarm%C3%ADnaga%2C%20en%20La%20Ilustraci%C3%B3%20Catalana%20%28cropped%29.jpg,1830-09-27T00:00:00Z
Fidel Sagarminaga,politikari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Don%20Fidel%20de%20Sagarm%C3%ADnaga%2C%20en%20La%20Ilustraci%C3%B3%20Catalana%20%28cropped%29.jpg,1830-09-27T00:00:00Z
Fidel Sagarminaga,kazetari,gizonezkoa,Bilbo,http://commons.wikimedia.org/wiki/Special:FilePath/Don%20Fidel%20de%20Sagarm%C3%ADnaga%2C%20en%20La%20Ilustraci%C3%B3%20Catalana%20%28cropped%29.jpg,1830-09-27T00:00:00Z
Francisco Gorritxo,politikari,gizonezkoa,Bilbo,,1906-11-05T00:00:00Z
Francisco Iturribarria,poeta,gizonezkoa,Bilbo,,1863-11-07T00:00:00Z
Francisco Iturribarria,apaiz katoliko,gizonezkoa,Bilbo,,1863-11-07T00:00:00Z
Francisco José Sánchez,borrokalari,gizonezkoa,Bilbo,,1970-12-05T00:00:00Z
Francisco Mazarredo,gudari,gizonezkoa,Bilbo,,1772-04-05T00:00:00Z
Félix Linares,telebista aurkezle,gizonezkoa,Bilbo,,1948-01-01T00:00:00Z
